age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,avg_watch_hours_per_month,engagement_score,high_value_customer,recent_login,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
38,2,1,7.13,60,2,0,17.99,1,4,1,0.12,3.5065573770491807,0.12,1,0,False,False,True,False,False,False
39,2,2,7.27,31,1,2,13.99,1,1,1,0.23,6.815625,0.23,0,0,False,False,True,False,False,False
52,2,1,34.96,50,3,0,17.99,0,0,3,0.69,20.564705882352943,2.07,1,0,False,False,False,True,False,False
57,2,1,7.31,53,4,4,17.99,1,4,3,0.14,4.061111111111111,0.42000000000000004,1,0,False,False,False,False,True,False
37,1,2,3.66,5,0,4,13.99,0,4,1,0.61,18.3,0.61,0,1,False,False,False,False,False,True
53,2,2,0.51,30,5,2,13.99,0,2,5,0.02,0.4935483870967742,0.1,0,1,False,False,False,True,False,False
58,0,0,31.06,38,3,2,8.99,0,4,2,0.8,23.89230769230769,1.6,0,0,False,False,False,False,False,True
31,2,2,0.68,58,5,3,13.99,1,3,5,0.01,0.3457627118644068,0.05,0,0,False,False,True,False,False,False
38,2,1,8.93,57,5,2,17.99,0,2,4,0.15,4.618965517241379,0.6,1,0,False,False,True,False,False,False
58,0,0,3.41,34,4,4,8.99,1,3,2,0.1,2.9228571428571426,0.2,0,0,False,False,False,False,False,True
20,1,0,24.77,55,3,2,8.99,0,2,4,0.44,13.269642857142857,1.76,0,0,False,True,False,False,False,False
69,0,0,16.43,10,4,4,8.99,0,2,1,1.49,44.80909090909091,1.49,0,1,False,False,False,False,False,False
55,2,0,11.13,24,1,1,8.99,0,1,4,0.45,13.356,1.8,0,1,False,False,False,False,True,False
21,2,0,0.54,36,1,3,8.99,1,0,2,0.01,0.43783783783783786,0.02,0,0,False,False,False,False,False,True
60,0,2,5.02,26,4,4,13.99,0,1,3,0.19,5.5777777777777775,0.5700000000000001,0,1,False,False,False,True,False,False
34,2,2,1.34,28,0,0,13.99,1,1,3,0.05,1.3862068965517242,0.15000000000000002,0,1,False,True,False,False,False,False
27,2,1,5.07,33,1,0,17.99,1,3,3,0.15,4.473529411764706,0.44999999999999996,1,0,False,False,False,False,False,False
44,0,0,5.7,18,3,4,8.99,0,4,2,0.3,9.0,0.6,0,1,False,False,True,False,False,False
36,0,1,12.97,18,2,4,17.99,0,0,2,0.68,20.478947368421053,1.36,1,1,False,True,False,False,False,False
63,1,2,15.51,9,5,1,13.99,0,4,1,1.55,46.53,1.55,0,1,False,False,False,False,False,False
36,0,2,48.9,23,3,1,13.99,0,4,1,2.04,61.12499999999999,2.04,0,1,False,False,True,False,False,False
34,1,2,6.79,2,4,2,13.99,0,4,2,2.26,67.89999999999999,4.52,0,1,False,False,False,False,True,False
43,2,2,2.08,45,1,3,13.99,1,2,3,0.05,1.3565217391304347,0.15000000000000002,0,0,False,False,False,False,False,False
42,0,0,5.67,2,1,2,8.99,0,2,3,1.89,56.699999999999996,5.67,0,1,False,False,False,True,False,False
46,1,1,36.23,16,5,0,17.99,0,0,4,2.13,63.935294117647054,8.52,1,1,False,False,False,False,False,True
37,0,0,5.35,2,3,4,8.99,0,3,2,1.78,53.49999999999999,3.56,0,1,False,False,True,False,False,False
58,0,0,11.9,36,1,4,8.99,1,4,3,0.32,9.64864864864865,0.96,0,0,False,True,False,False,False,False
19,2,0,8.23,34,1,3,8.99,1,1,3,0.24,7.054285714285714,0.72,0,0,True,False,False,False,False,False
53,0,2,21.38,53,4,4,13.99,0,0,5,0.4,11.877777777777776,2.0,0,0,False,True,False,False,False,False
61,0,2,4.19,30,5,3,13.99,1,1,2,0.14,4.054838709677419,0.28,0,1,True,False,False,False,False,False
37,1,1,10.86,47,0,0,17.99,1,1,3,0.23,6.7875,0.6900000000000001,1,0,False,False,False,False,True,False
56,0,2,3.8,26,0,0,13.99,1,0,2,0.14,4.222222222222222,0.28,0,1,False,False,False,False,True,False
65,0,2,50.15,13,5,1,13.99,0,0,3,3.58,107.46428571428571,10.74,0,1,False,False,False,False,False,True
33,2,1,7.79,17,1,0,17.99,0,3,3,0.43,12.983333333333334,1.29,1,1,False,False,False,False,False,False
36,0,2,15.28,54,3,4,13.99,1,1,4,0.28,8.334545454545454,1.12,0,0,False,False,True,False,False,False
65,2,2,9.15,30,2,1,13.99,0,3,4,0.3,8.854838709677418,1.2,0,1,False,False,False,True,False,False
44,2,2,14.25,25,5,1,13.99,0,1,1,0.55,16.442307692307693,0.55,0,1,True,False,False,False,False,False
36,1,2,9.1,2,3,4,13.99,0,2,2,3.03,90.99999999999999,6.06,0,1,False,False,True,False,False,False
38,0,0,0.32,16,5,4,8.99,1,2,3,0.02,0.5647058823529412,0.06,0,1,True,False,False,False,False,False
44,0,0,1.03,15,1,4,8.99,1,3,3,0.06,1.9312500000000001,0.18,0,1,False,False,True,False,False,False
20,0,1,60.37,8,1,1,17.99,0,2,3,6.71,201.23333333333332,20.13,1,1,False,False,False,False,False,True
31,2,0,7.32,23,1,2,8.99,0,3,5,0.3,9.15,1.5,0,1,False,True,False,False,False,False
33,2,1,3.8,38,4,2,17.99,1,1,2,0.1,2.923076923076923,0.2,1,0,False,False,False,False,False,True
50,0,1,18.62,25,0,4,17.99,0,3,5,0.72,21.484615384615385,3.5999999999999996,1,1,False,True,False,False,False,False
64,1,1,16.62,58,1,4,17.99,0,0,5,0.28,8.45084745762712,1.4000000000000001,1,0,False,True,False,False,False,False
40,0,1,25.5,24,1,3,17.99,0,1,5,1.02,30.599999999999998,5.1,1,1,False,False,False,False,False,False
67,2,0,4.62,33,3,2,8.99,1,1,5,0.14,4.076470588235295,0.7000000000000001,0,0,False,False,False,True,False,False
61,2,2,4.12,0,0,0,13.99,0,1,1,4.12,123.60000000000001,4.12,0,1,False,False,False,False,True,False
67,1,2,0.08,20,3,2,13.99,1,3,2,0.0,0.1142857142857143,0.0,0,1,False,False,True,False,False,False
53,2,0,5.96,46,5,4,8.99,1,0,1,0.13,3.804255319148936,0.13,0,0,False,False,True,False,False,False
32,1,1,3.32,12,1,1,17.99,0,4,4,0.26,7.661538461538461,1.04,1,1,False,False,False,True,False,False
31,0,2,6.08,25,2,3,13.99,0,3,2,0.23,7.015384615384615,0.46,0,1,False,False,False,False,True,False
69,0,1,5.48,54,3,1,17.99,1,3,5,0.1,2.9890909090909092,0.5,1,0,False,False,False,False,False,False
55,2,0,28.25,23,0,3,8.99,0,0,1,1.18,35.3125,1.18,0,1,False,False,False,False,False,False
70,1,1,5.62,25,2,0,17.99,0,0,3,0.22,6.484615384615385,0.66,1,1,True,False,False,False,False,False
70,1,2,15.52,12,0,2,13.99,0,3,5,1.19,35.815384615384616,5.949999999999999,0,1,False,False,True,False,False,False
70,0,2,3.06,57,3,3,13.99,1,0,4,0.05,1.5827586206896551,0.2,0,0,True,False,False,False,False,False
27,0,0,17.34,16,5,1,8.99,0,0,4,1.02,30.6,4.08,0,1,False,False,False,False,False,True
19,1,0,9.09,56,5,1,8.99,1,0,3,0.16,4.78421052631579,0.48,0,0,False,False,False,False,True,False
63,2,0,36.14,53,2,2,8.99,0,0,4,0.67,20.07777777777778,2.68,0,0,False,False,True,False,False,False
47,1,0,3.92,40,4,4,8.99,1,4,5,0.1,2.868292682926829,0.5,0,0,False,False,True,False,False,False
27,1,1,17.29,11,2,1,17.99,0,1,2,1.44,43.224999999999994,2.88,1,1,True,False,False,False,False,False
33,0,0,11.53,3,2,3,8.99,0,2,5,2.88,86.475,14.399999999999999,0,1,False,True,False,False,False,False
58,0,1,8.53,48,4,1,17.99,0,4,4,0.17,5.222448979591836,0.68,1,0,False,False,False,True,False,False
66,2,1,1.02,15,2,2,17.99,1,3,5,0.06,1.9125,0.3,1,1,True,False,False,False,False,False
55,0,2,3.81,2,4,3,13.99,0,3,1,1.27,38.1,1.27,0,1,False,False,False,False,False,True
30,1,2,9.58,35,5,4,13.99,1,2,3,0.27,7.983333333333333,0.81,0,0,False,False,False,True,False,False
70,2,2,4.66,43,3,3,13.99,1,2,2,0.11,3.1772727272727277,0.22,0,0,False,False,False,True,False,False
70,1,1,18.46,8,3,3,17.99,0,0,4,2.05,61.53333333333334,8.2,1,1,False,True,False,False,False,False
33,0,1,11.79,15,4,4,17.99,0,2,4,0.74,22.10625,2.96,1,1,False,False,False,False,False,True
57,2,2,9.9,45,3,2,13.99,0,2,4,0.22,6.456521739130435,0.88,0,0,False,True,False,False,False,False
54,2,1,9.8,56,3,4,17.99,1,1,4,0.17,5.157894736842106,0.68,1,0,False,False,False,False,True,False
30,0,2,4.72,14,0,3,13.99,1,0,3,0.31,9.44,0.9299999999999999,0,1,False,False,False,True,False,False
31,1,2,9.41,39,2,4,13.99,0,4,4,0.24,7.0575,0.96,0,0,False,True,False,False,False,False
18,0,1,0.24,9,5,3,17.99,1,0,1,0.02,0.72,0.02,1,1,False,False,True,False,False,False
52,1,1,3.12,9,5,3,17.99,1,4,1,0.31,9.360000000000001,0.31,1,1,True,False,False,False,False,False
36,0,1,19.03,1,1,0,17.99,0,1,2,9.52,285.45000000000005,19.04,1,1,False,False,False,False,False,True
49,0,2,8.43,2,4,3,13.99,0,3,1,2.81,84.3,2.81,0,1,True,False,False,False,False,False
49,0,0,7.02,55,5,2,8.99,1,3,3,0.13,3.7607142857142852,0.39,0,0,False,False,True,False,False,False
40,2,0,6.58,3,1,0,8.99,0,4,1,1.65,49.35,1.65,0,1,False,False,True,False,False,False
58,0,1,14.52,42,1,0,17.99,1,4,1,0.34,10.130232558139534,0.34,1,0,False,False,False,True,False,False
56,0,2,35.01,2,1,0,13.99,0,1,4,11.67,350.09999999999997,46.68,0,1,False,False,False,False,False,True
20,2,2,5.85,15,2,1,13.99,0,1,2,0.37,10.96875,0.74,0,1,False,True,False,False,False,False
67,2,2,9.09,37,5,1,13.99,1,1,4,0.24,7.176315789473684,0.96,0,0,False,False,False,True,False,False
18,0,0,7.7,33,3,1,8.99,1,1,2,0.23,6.794117647058824,0.46,0,0,False,False,False,False,False,False
68,1,2,7.02,58,4,0,13.99,0,2,4,0.12,3.5694915254237287,0.48,0,0,False,False,False,False,True,False
57,0,1,4.83,3,4,0,17.99,0,0,4,1.21,36.225,4.84,1,1,True,False,False,False,False,False
23,0,0,17.3,22,0,4,8.99,0,4,2,0.75,22.565217391304348,1.5,0,1,False,True,False,False,False,False
29,1,1,6.93,13,0,1,17.99,0,0,1,0.49,14.85,0.49,1,1,False,False,True,False,False,False
41,0,2,3.35,57,4,4,13.99,1,1,3,0.06,1.7327586206896552,0.18,0,0,False,False,False,True,False,False
37,0,2,3.94,2,4,2,13.99,0,2,2,1.31,39.4,2.62,0,1,True,False,False,False,False,False
45,0,1,0.12,14,2,3,17.99,0,2,5,0.01,0.24,0.05,1,1,False,True,False,False,False,False
47,1,1,0.64,43,0,0,17.99,1,1,2,0.01,0.4363636363636364,0.02,1,0,False,False,False,False,True,False
55,2,1,7.53,8,4,3,17.99,0,1,2,0.84,25.1,1.68,1,1,False,False,False,True,False,False
70,2,0,11.44,3,1,3,8.99,0,4,4,2.86,85.8,11.44,0,1,False,False,False,False,True,False
42,2,0,3.47,36,5,4,8.99,1,0,5,0.09,2.8135135135135134,0.44999999999999996,0,0,False,True,False,False,False,False
33,1,2,17.89,32,1,2,13.99,0,3,4,0.54,16.263636363636362,2.16,0,0,False,False,False,False,False,True
57,1,0,28.44,41,3,2,8.99,0,0,1,0.68,20.314285714285717,0.68,0,0,True,False,False,False,False,False
64,0,2,12.66,36,3,2,13.99,1,1,2,0.34,10.264864864864865,0.68,0,0,False,False,False,True,False,False
69,2,1,3.05,57,2,3,17.99,1,4,4,0.05,1.5775862068965516,0.2,1,0,True,False,False,False,False,False
27,0,0,0.03,2,0,2,8.99,1,2,3,0.01,0.3,0.03,0,1,False,False,True,False,False,False
39,1,1,7.64,40,4,0,17.99,1,4,1,0.19,5.590243902439024,0.19,1,0,False,False,False,False,False,False
65,1,1,5.02,51,0,1,17.99,1,1,3,0.1,2.8961538461538456,0.30000000000000004,1,0,True,False,False,False,False,False
39,2,0,12.17,18,5,3,8.99,0,0,5,0.64,19.21578947368421,3.2,0,1,False,False,False,False,False,True
52,0,2,8.93,38,0,0,13.99,1,1,1,0.23,6.869230769230769,0.23,0,0,False,False,False,True,False,False
62,2,0,30.35,29,4,4,8.99,0,2,2,1.01,30.35,2.02,0,1,False,False,True,False,False,False
52,2,0,0.4,54,2,0,8.99,1,2,1,0.01,0.2181818181818182,0.01,0,0,False,False,False,False,True,False
43,1,2,0.24,3,2,2,13.99,1,3,3,0.06,1.8,0.18,0,1,False,False,False,False,True,False
32,2,2,0.38,10,1,0,13.99,0,0,5,0.03,1.0363636363636364,0.15,0,1,True,False,False,False,False,False
18,0,1,9.88,11,5,1,17.99,0,2,4,0.82,24.7,3.28,1,1,False,False,False,False,False,True
45,0,0,25.86,36,3,4,8.99,0,4,3,0.7,20.967567567567567,2.0999999999999996,0,0,True,False,False,False,False,False
21,1,0,28.27,26,1,1,8.99,0,3,5,1.05,31.41111111111111,5.25,0,1,False,True,False,False,False,False
63,1,0,6.79,46,1,4,8.99,1,0,1,0.14,4.334042553191489,0.14,0,0,True,False,False,False,False,False
57,1,1,14.69,12,0,0,17.99,0,1,5,1.13,33.9,5.6499999999999995,1,1,False,False,False,False,False,True
24,1,2,7.75,25,2,1,13.99,0,1,5,0.3,8.942307692307692,1.5,0,1,False,False,False,False,False,False
56,0,1,8.83,10,2,4,17.99,0,2,1,0.8,24.081818181818182,0.8,1,1,False,True,False,False,False,False
39,2,1,18.98,37,1,1,17.99,0,3,3,0.5,14.98421052631579,1.5,1,0,True,False,False,False,False,False
66,2,0,31.95,12,0,2,8.99,0,2,4,2.46,73.73076923076923,9.84,0,1,False,False,False,True,False,False
38,0,1,15.01,31,0,0,17.99,0,2,5,0.47,14.071875,2.3499999999999996,1,0,False,False,False,False,False,True
49,2,0,15.49,18,3,4,8.99,0,0,3,0.82,24.457894736842107,2.46,0,1,False,True,False,False,False,False
25,0,0,2.78,0,4,3,8.99,1,2,1,2.78,83.39999999999999,2.78,0,1,False,False,True,False,False,False
64,1,2,28.71,15,5,2,13.99,0,4,4,1.79,53.831250000000004,7.16,0,1,False,True,False,False,False,False
70,2,1,12.08,16,4,1,17.99,0,3,5,0.71,21.317647058823532,3.55,1,1,True,False,False,False,False,False
46,1,2,12.26,45,0,4,13.99,1,4,3,0.27,7.995652173913043,0.81,0,0,False,True,False,False,False,False
62,2,0,0.98,36,2,0,8.99,1,3,4,0.03,0.7945945945945946,0.12,0,0,True,False,False,False,False,False
56,0,0,2.98,37,5,0,8.99,1,3,4,0.08,2.3526315789473684,0.32,0,0,False,False,False,False,False,True
66,1,0,16.19,25,0,3,8.99,0,3,4,0.62,18.680769230769233,2.48,0,1,False,False,True,False,False,False
25,1,0,4.02,19,2,1,8.99,1,3,3,0.2,6.029999999999999,0.6000000000000001,0,1,False,False,False,True,False,False
45,2,0,39.96,41,4,1,8.99,0,4,5,0.95,28.542857142857144,4.75,0,0,False,False,False,False,True,False
29,0,2,54.53,1,5,2,13.99,0,2,2,27.27,817.95,54.54,0,1,False,False,False,False,False,True
68,2,1,3.15,1,0,4,17.99,0,0,3,1.57,47.25,4.71,1,1,False,False,False,True,False,False
56,1,1,24.37,26,2,1,17.99,0,4,3,0.9,27.07777777777778,2.7,1,1,False,False,False,False,True,False
35,0,1,9.97,13,0,3,17.99,0,2,5,0.71,21.364285714285714,3.55,1,1,False,False,True,False,False,False
51,0,1,8.68,8,0,3,17.99,0,4,4,0.96,28.933333333333334,3.84,1,1,False,True,False,False,False,False
24,1,1,77.9,12,3,3,17.99,0,4,1,5.99,179.76923076923077,5.99,1,1,True,False,False,False,False,False
32,1,1,28.61,22,3,4,17.99,0,0,4,1.24,37.31739130434782,4.96,1,1,False,False,False,False,True,False
38,1,0,6.95,17,5,4,8.99,0,0,5,0.39,11.583333333333334,1.9500000000000002,0,1,False,True,False,False,False,False
27,0,2,1.04,54,5,4,13.99,1,1,3,0.02,0.5672727272727273,0.06,0,0,False,False,False,False,True,False
49,1,2,10.66,38,1,3,13.99,1,4,3,0.27,8.2,0.81,0,0,False,False,True,False,False,False
47,1,1,20.61,56,4,0,17.99,0,0,1,0.36,10.847368421052632,0.36,1,0,False,False,False,False,True,False
59,1,1,12.39,29,4,4,17.99,0,0,2,0.41,12.39,0.82,1,1,False,False,False,False,False,False
64,0,0,2.11,31,0,4,8.99,1,2,4,0.07,1.978125,0.28,0,0,False,True,False,False,False,False
56,1,1,3.93,27,1,3,17.99,0,4,4,0.14,4.210714285714285,0.56,1,1,False,False,True,False,False,False
41,1,1,1.34,4,2,1,17.99,0,4,2,0.27,8.040000000000001,0.54,1,1,False,False,False,False,False,False
65,1,0,4.85,45,0,1,8.99,1,1,4,0.11,3.163043478260869,0.44,0,0,False,False,False,False,True,False
59,2,1,7.26,30,1,2,17.99,0,3,4,0.23,7.025806451612902,0.92,1,1,False,False,True,False,False,False
64,1,1,31.16,47,4,2,17.99,0,0,5,0.65,19.474999999999998,3.25,1,0,False,False,False,False,True,False
55,0,1,9.76,37,2,0,17.99,1,3,2,0.26,7.705263157894737,0.52,1,0,False,False,True,False,False,False
51,1,2,24.3,38,5,0,13.99,0,2,2,0.62,18.692307692307693,1.24,0,0,False,False,False,True,False,False
54,1,1,2.1,50,4,4,17.99,1,3,1,0.04,1.2352941176470589,0.04,1,0,False,False,False,True,False,False
21,0,2,6.2,4,4,2,13.99,0,2,5,1.24,37.2,6.2,0,1,False,False,False,False,False,False
22,0,0,5.12,27,3,1,8.99,0,4,4,0.18,5.485714285714286,0.72,0,1,False,False,False,False,True,False
21,0,1,27.5,26,5,4,17.99,0,1,2,1.02,30.555555555555554,2.04,1,1,False,False,False,True,False,False
49,0,2,10.34,20,2,2,13.99,0,3,3,0.49,14.771428571428572,1.47,0,1,False,False,False,False,False,True
53,0,1,4.37,48,2,4,17.99,1,4,3,0.09,2.675510204081633,0.27,1,0,True,False,False,False,False,False
33,2,2,10.71,25,3,1,13.99,0,0,1,0.41,12.357692307692309,0.41,0,1,False,False,False,True,False,False
58,2,0,1.03,50,0,2,8.99,1,0,4,0.02,0.6058823529411765,0.08,0,0,False,False,True,False,False,False
43,2,1,5.78,11,0,0,17.99,0,4,5,0.48,14.45,2.4,1,1,False,False,False,False,False,True
52,0,0,5.2,20,5,3,8.99,0,4,3,0.25,7.42857142857143,0.75,0,1,False,False,False,True,False,False
33,2,2,3.76,16,3,3,13.99,0,2,5,0.22,6.635294117647058,1.1,0,1,True,False,False,False,False,False
70,2,1,7.61,1,5,1,17.99,0,0,5,3.81,114.15,19.05,1,1,False,False,True,False,False,False
33,1,2,2.53,30,1,3,13.99,1,2,3,0.08,2.448387096774193,0.24,0,1,True,False,False,False,False,False
52,0,0,4.47,7,3,4,8.99,1,2,3,0.56,16.7625,1.6800000000000002,0,1,False,False,False,False,False,False
49,2,2,9.01,31,2,1,13.99,1,4,3,0.28,8.446875,0.8400000000000001,0,0,False,False,False,False,False,False
55,1,0,12.56,46,1,1,8.99,1,4,1,0.27,8.017021276595745,0.27,0,0,False,False,False,True,False,False
54,1,0,8.46,41,4,1,8.99,1,4,2,0.2,6.042857142857144,0.4,0,0,False,False,False,False,True,False
60,0,0,49.16,11,2,3,8.99,0,2,3,4.1,122.89999999999999,12.299999999999999,0,1,False,True,False,False,False,False
47,2,0,0.29,10,0,2,8.99,1,2,4,0.03,0.7909090909090909,0.12,0,1,False,False,False,True,False,False
26,1,2,2.87,50,0,0,13.99,1,4,3,0.06,1.688235294117647,0.18,0,0,False,False,True,False,False,False
50,0,0,18.3,25,3,2,8.99,0,3,1,0.7,21.115384615384617,0.7,0,1,False,False,False,False,False,True
44,2,0,5.85,5,1,4,8.99,0,4,1,0.97,29.249999999999996,0.97,0,1,False,False,False,False,False,False
60,1,2,15.15,37,2,3,13.99,1,1,2,0.4,11.960526315789474,0.8,0,0,False,False,False,False,True,False
41,2,1,2.49,26,2,3,17.99,1,1,2,0.09,2.766666666666667,0.18,1,1,False,False,False,False,False,False
40,1,0,14.79,15,2,3,8.99,0,0,1,0.92,27.73125,0.92,0,1,False,False,False,False,False,True
42,2,0,0.33,43,4,3,8.99,1,3,2,0.01,0.22500000000000003,0.02,0,0,False,True,False,False,False,False
34,0,1,1.56,8,3,4,17.99,1,4,3,0.17,5.2,0.51,1,1,False,False,False,True,False,False
24,2,0,2.42,24,0,4,8.99,1,4,3,0.1,2.904,0.30000000000000004,0,1,False,False,False,True,False,False
24,1,1,6.65,7,2,2,17.99,0,1,4,0.83,24.9375,3.32,1,1,False,False,False,True,False,False
70,2,2,18.5,54,4,2,13.99,0,2,4,0.34,10.090909090909092,1.36,0,0,False,False,False,False,False,False
52,1,0,2.61,51,3,0,8.99,1,1,5,0.05,1.5057692307692307,0.25,0,0,False,False,False,True,False,False
36,0,1,17.33,21,5,2,17.99,0,1,4,0.79,23.631818181818183,3.16,1,1,False,False,True,False,False,False
25,0,0,0.05,52,0,4,8.99,1,2,1,0.0,0.028301886792452834,0.0,0,0,False,False,False,False,False,False
38,0,0,76.2,12,0,1,8.99,0,1,5,5.86,175.84615384615384,29.3,0,1,False,False,False,False,True,False
58,0,1,17.93,7,2,1,17.99,0,0,1,2.24,67.2375,2.24,1,1,False,True,False,False,False,False
19,0,1,17.12,11,2,3,17.99,0,0,1,1.43,42.8,1.43,1,1,False,False,False,False,False,True
54,2,0,11.19,27,5,3,8.99,1,3,1,0.4,11.989285714285714,0.4,0,1,True,False,False,False,False,False
26,2,2,9.6,18,4,0,13.99,0,1,4,0.51,15.157894736842106,2.04,0,1,False,False,False,True,False,False
23,2,1,30.22,27,5,0,17.99,0,3,1,1.08,32.378571428571426,1.08,1,1,False,False,False,False,False,True
25,1,0,12.69,39,2,2,8.99,1,0,3,0.32,9.5175,0.96,0,0,False,False,False,False,False,True
18,1,0,29.27,45,1,1,8.99,1,1,1,0.64,19.089130434782607,0.64,0,0,False,False,False,False,False,True
44,0,0,40.75,9,5,0,8.99,0,3,1,4.08,122.25,4.08,0,1,False,True,False,False,False,False
56,1,0,15.94,12,3,3,8.99,0,3,2,1.23,36.784615384615385,2.46,0,1,False,True,False,False,False,False
63,1,0,27.89,30,1,0,8.99,0,2,4,0.9,26.99032258064516,3.6,0,1,False,False,False,False,True,False
70,1,2,24.78,19,3,1,13.99,0,3,1,1.24,37.17,1.24,0,1,False,False,False,False,False,True
53,1,1,27.97,35,0,0,17.99,0,1,1,0.78,23.308333333333334,0.78,1,0,False,True,False,False,False,False
61,0,1,16.07,32,1,0,17.99,1,3,5,0.49,14.609090909090908,2.45,1,0,False,False,False,False,False,False
59,0,2,0.32,29,0,2,13.99,0,2,4,0.01,0.32,0.04,0,1,False,False,False,True,False,False
31,1,0,2.85,5,4,2,8.99,1,2,5,0.48,14.25,2.4,0,1,False,False,False,True,False,False
44,2,1,6.78,6,0,1,17.99,0,4,5,0.97,29.057142857142857,4.85,1,1,False,False,False,False,False,False
18,0,1,12.95,39,3,3,17.99,1,3,4,0.32,9.7125,1.28,1,0,False,False,False,False,True,False
64,0,0,1.74,20,2,1,8.99,1,2,5,0.08,2.4857142857142858,0.4,0,1,False,False,False,False,False,False
59,2,0,1.36,57,3,4,8.99,1,3,1,0.02,0.703448275862069,0.02,0,0,False,False,False,False,False,True
27,0,2,3.46,42,2,1,13.99,1,3,5,0.08,2.413953488372093,0.4,0,0,True,False,False,False,False,False
36,0,2,16.29,48,3,2,13.99,1,1,4,0.33,9.973469387755102,1.32,0,0,False,True,False,False,False,False
28,2,0,12.94,40,2,2,8.99,1,4,3,0.32,9.468292682926828,0.96,0,0,True,False,False,False,False,False
66,0,0,5.27,6,5,2,8.99,0,0,5,0.75,22.585714285714282,3.75,0,1,False,True,False,False,False,False
24,0,1,16.17,33,5,4,17.99,1,3,2,0.48,14.267647058823531,0.96,1,0,False,False,False,False,True,False
66,1,1,10.41,1,3,1,17.99,0,0,5,5.21,156.15,26.05,1,1,True,False,False,False,False,False
60,0,0,20.76,8,1,1,8.99,0,0,4,2.31,69.2,9.24,0,1,False,False,False,False,False,False
45,1,1,0.45,44,1,2,17.99,1,2,3,0.01,0.3,0.03,1,0,True,False,False,False,False,False
54,0,0,11.9,49,5,0,8.99,1,4,5,0.24,7.14,1.2,0,0,False,False,False,True,False,False
33,1,0,43.55,4,5,3,8.99,0,3,1,8.71,261.3,8.71,0,1,False,True,False,False,False,False
69,1,1,5.4,14,0,3,17.99,0,1,3,0.36,10.8,1.08,1,1,False,False,False,False,False,True
44,2,2,12.56,53,3,1,13.99,1,1,3,0.23,6.977777777777778,0.6900000000000001,0,0,False,False,False,False,False,False
39,1,0,34.56,39,2,2,8.99,0,2,1,0.86,25.92,0.86,0,0,True,False,False,False,False,False
53,0,1,3.41,50,4,1,17.99,1,2,1,0.07,2.0058823529411764,0.07,1,0,False,False,False,False,True,False
33,1,2,5.76,40,2,0,13.99,1,3,5,0.14,4.214634146341464,0.7000000000000001,0,0,True,False,False,False,False,False
36,2,0,1.11,39,4,3,8.99,1,0,1,0.03,0.8325000000000001,0.03,0,0,False,True,False,False,False,False
65,2,0,3.84,3,4,0,8.99,0,0,3,0.96,28.8,2.88,0,1,True,False,False,False,False,False
23,2,1,15.27,27,1,4,17.99,0,4,1,0.55,16.360714285714284,0.55,1,1,False,False,True,False,False,False
22,0,1,7.28,43,3,0,17.99,0,2,5,0.17,4.963636363636364,0.8500000000000001,1,0,False,False,False,False,False,True
51,2,2,0.73,46,3,1,13.99,1,1,5,0.02,0.46595744680851064,0.1,0,0,False,True,False,False,False,False
69,1,1,21.64,27,2,2,17.99,0,3,5,0.77,23.185714285714287,3.85,1,1,True,False,False,False,False,False
57,0,0,4.12,10,5,3,8.99,1,2,1,0.37,11.236363636363638,0.37,0,1,False,False,False,False,False,True
28,2,1,0.77,21,3,2,17.99,1,1,2,0.04,1.05,0.08,1,1,False,False,False,False,False,False
65,0,0,13.42,52,1,4,8.99,1,4,3,0.25,7.59622641509434,0.75,0,0,False,False,False,True,False,False
31,0,1,4.03,24,4,2,17.99,1,3,5,0.16,4.836,0.8,1,1,False,False,True,False,False,False
54,0,2,4.41,9,3,1,13.99,1,3,2,0.44,13.23,0.88,0,1,False,False,False,False,False,True
46,1,0,14.86,47,5,3,8.99,1,4,4,0.31,9.2875,1.24,0,0,False,False,False,False,True,False
39,2,1,11.04,60,2,4,17.99,1,1,4,0.18,5.4295081967213115,0.72,1,0,False,False,False,True,False,False
29,1,1,15.36,31,5,2,17.99,1,1,1,0.48,14.4,0.48,1,0,False,False,False,False,False,True
50,2,0,9.54,38,2,1,8.99,1,4,3,0.24,7.338461538461537,0.72,0,0,False,False,False,False,False,False
54,1,0,14.18,45,0,2,8.99,1,4,5,0.31,9.24782608695652,1.55,0,0,False,True,False,False,False,False
32,1,2,1.52,10,1,0,13.99,1,4,3,0.14,4.1454545454545455,0.42000000000000004,0,1,False,False,False,False,False,False
25,0,1,0.82,22,4,4,17.99,1,1,1,0.04,1.0695652173913042,0.04,1,1,False,False,False,False,True,False
64,2,1,0.34,1,2,0,17.99,1,3,3,0.17,5.1000000000000005,0.51,1,1,True,False,False,False,False,False
44,1,2,1.01,13,2,1,13.99,0,4,4,0.07,2.164285714285714,0.28,0,1,False,False,False,False,False,False
44,0,1,7.47,19,2,0,17.99,0,2,1,0.37,11.205,0.37,1,1,False,False,False,False,False,False
18,1,0,6.57,50,0,1,8.99,1,4,3,0.13,3.8647058823529417,0.39,0,0,False,True,False,False,False,False
